userid,content_id,views,likes,shares,comments,watch_time,engagement_score
user_888,content_4714,1,3,2,2,19,0.019002848618936752
user_510,content_90,1,0,1,2,46,0.017660953781407418
user_419,content_3754,5,0,1,2,39,0.44259861427571523
user_984,content_4227,2,3,2,2,73,0.2977284409094818
user_33,content_3489,2,0,0,0,181,0.8211935307314255
user_156,content_1235,6,1,2,1,177,0.4335579973841601
user_704,content_602,1,0,2,0,92,0.016977677494995236
user_400,content_1349,1,0,0,0,126,0.25363261072659093
user_860,content_160,8,3,1,1,136,0.22715154031308482
user_129,content_582,7,3,2,2,15,0.27004027899902405
user_523,content_4307,2,2,1,0,254,0.5592438090412544
user_726,content_4458,1,0,1,1,109,0.3030494692821727
user_646,content_400,9,2,1,1,262,0.26573409922041136
user_204,content_403,6,2,2,0,297,0.8407500233290701
user_634,content_954,7,4,1,1,65,0.40665548972418464
user_318,content_757,3,4,1,0,274,0.8282134859458655
user_607,content_3262,2,3,2,1,299,0.3627485077386625
user_148,content_4245,1,2,1,1,52,0.3231730067128835
user_48,content_2610,9,4,2,0,263,0.2599346236784926
user_334,content_2356,1,0,2,0,279,0.2948044296507073
user_512,content_2471,6,4,1,1,88,0.4942223282443393
user_771,content_3188,1,1,0,0,60,0.4085120001040722
user_816,content_2354,5,1,1,2,108,0.19071013861029917
user_210,content_87,9,4,2,0,54,0.8845172995830046
user_250,content_1772,9,0,1,2,134,0.0037720386772568393
user_180,content_3802,2,3,1,1,54,0.8639011682687376
user_66,content_862,7,0,0,1,122,0.23824049504681488
user_220,content_1139,1,4,0,2,252,0.1875774539538536
user_148,content_3637,6,3,0,2,223,0.8754792634727147
user_992,content_870,7,1,2,1,253,0.6001102370525204
user_663,content_2073,7,1,1,0,248,0.47089886886254384
user_894,content_1711,1,1,2,2,167,0.5387433959393358
user_142,content_458,3,2,1,0,286,0.07749150616665845
user_195,content_4131,7,0,0,2,296,0.0500712065765494
user_656,content_3374,5,4,0,2,170,0.2763232454332839
user_139,content_3169,6,0,1,2,180,0.1509013349662125
user_297,content_3688,3,4,2,0,67,0.8512528974618744
user_18,content_1444,7,3,2,0,225,0.11889553457147872
user_664,content_3435,4,4,2,2,40,0.7642475562187859
user_698,content_2860,1,0,1,1,17,0.17802220870007124
user_297,content_1061,3,0,1,2,76,0.592691447729759
user_425,content_1787,5,2,2,1,188,0.5298219653654751
user_236,content_1760,1,1,0,2,176,0.5551514086106603
user_421,content_3136,3,0,1,2,210,0.6985721236167727
user_147,content_3043,7,3,2,0,242,0.5468649288786116
user_971,content_3814,1,3,0,2,180,0.8192755586029864
user_538,content_4103,9,4,2,0,242,0.6371701491197438
user_753,content_4852,9,3,0,2,9,0.9788994591326129
user_786,content_3038,4,3,2,2,215,0.1825392923601169
user_485,content_4823,4,2,1,1,253,0.7674005834550053
user_133,content_650,7,3,1,1,110,0.2936145666217387
user_61,content_547,8,1,2,0,280,0.03022614344207364
user_87,content_4972,2,4,0,0,283,0.6347087218486143
user_724,content_2514,6,1,2,2,214,0.7306616605445351
user_79,content_2306,9,2,2,2,22,0.22800598592021637
user_278,content_4009,6,0,2,0,214,0.3131059896142504
user_507,content_3580,7,1,1,1,14,0.011668003165724916
user_24,content_1714,7,3,1,1,15,0.2574778609846473
user_430,content_2454,5,3,2,1,52,0.7864722558244227
user_583,content_4218,2,4,0,2,42,0.621351571276442
user_158,content_3124,3,4,0,1,264,0.6979648023356783
user_462,content_812,2,0,0,0,275,0.43739792866265037
user_985,content_1811,1,3,2,1,21,0.921791596376992
user_208,content_4211,6,0,0,2,59,0.8377553823724334
user_325,content_870,3,1,1,2,154,0.754720219213251
user_336,content_4349,9,2,2,1,56,0.10333718884724785
user_367,content_4187,1,0,0,1,219,0.2225238217739065
user_41,content_4395,8,2,1,2,214,0.20113607135327083
user_755,content_4018,6,4,1,2,277,0.2727091762257552
user_475,content_980,4,3,0,1,23,0.20916655894867986
user_919,content_802,2,3,2,1,31,0.5443833544333828
user_945,content_2852,7,0,1,0,58,0.9225577218555485
user_58,content_1646,5,1,0,2,54,0.3123741437480274
user_256,content_944,7,4,0,1,143,0.005886211461591739
user_515,content_1701,1,4,1,0,256,0.35883460567366254
user_578,content_3527,3,4,1,1,197,0.9914610724028015
user_755,content_1967,7,3,1,1,254,0.9930249169339964
user_611,content_2850,2,2,0,1,14,0.74256268604053
user_344,content_1757,9,2,0,2,261,0.977753112170359
user_393,content_1376,8,3,0,1,238,0.6585165636216569
user_394,content_2668,5,4,1,2,221,0.7855841091097161
user_419,content_1873,6,4,0,0,214,0.26190354813085226
user_259,content_3404,4,3,1,2,70,0.3795801284460497
user_981,content_661,7,3,1,0,245,0.14950981731453028
user_118,content_4842,1,3,2,1,126,0.6641469044753284
user_147,content_3458,3,3,0,0,255,0.996987227471995
user_280,content_3101,1,0,2,1,55,0.4434458232333497
user_226,content_671,4,0,0,0,42,0.7606907793808363
user_431,content_2354,9,3,0,1,251,0.2772878632671597
user_876,content_2274,6,4,0,1,236,0.28337444034948145
user_95,content_3688,3,4,0,1,258,0.4106351720475
user_690,content_66,5,4,2,1,212,0.8390878966428287
user_370,content_1784,9,3,2,1,185,0.02334906071785048
user_354,content_2341,8,3,2,2,287,0.44067235246649394
user_235,content_846,7,4,2,1,162,0.8529522659711857
user_82,content_2916,4,1,0,2,12,0.22149833473072122
user_158,content_11,9,0,2,0,98,0.6293397039408448
user_356,content_2936,5,3,0,2,114,0.03669405708377116
user_209,content_3517,8,2,2,0,195,0.6727586864641592
user_996,content_4016,6,0,2,0,101,0.5323942894771073
user_397,content_3960,6,3,2,2,270,0.9730705046354078
user_773,content_1063,1,0,1,2,228,0.2428502513742643
user_677,content_3600,7,1,1,1,237,0.057788234481812695
user_138,content_2925,7,0,0,1,187,0.34668447880081066
user_206,content_1114,1,2,2,1,191,0.5436320557034463
user_404,content_30,1,2,0,1,89,0.4823858798282411
user_337,content_4117,5,2,0,2,237,0.8536159220577395
user_323,content_4605,4,3,1,1,251,0.4430212529352169
user_248,content_2318,7,1,0,0,238,0.3612579596312061
user_489,content_906,3,3,0,0,253,0.42720030324313973
user_708,content_4729,5,4,0,0,218,0.5677464188547188
user_905,content_602,2,2,0,2,105,0.9077986895655938
user_664,content_2691,3,1,2,0,118,0.3992995256531332
user_640,content_1294,4,0,1,0,298,0.21415603270746741
user_997,content_4972,6,1,1,1,171,0.6967273844719093
user_432,content_4325,7,3,2,2,80,0.7686246681096855
user_454,content_3634,3,4,1,1,219,0.3301827624351892
user_32,content_1118,6,2,2,1,268,0.8716260818196268
user_188,content_3816,8,4,0,0,78,0.4759727099846338
user_348,content_3540,2,4,2,2,129,0.7088396452189614
user_93,content_485,6,3,1,0,30,0.888902806888726
user_992,content_306,5,0,0,0,28,0.7388389370952102
user_805,content_1991,4,1,0,1,217,0.3667927509868367
user_394,content_3674,6,4,2,1,194,0.7960178066483795
user_659,content_1318,7,4,2,2,201,0.8722068342252622
user_715,content_1402,8,0,0,0,198,0.40408901552796683
user_825,content_1473,2,0,0,2,28,0.9254508362250632
user_893,content_3542,3,2,1,1,227,0.8739783453137562
user_730,content_305,6,0,2,0,9,0.29704757501342316
user_172,content_4965,4,0,2,0,19,0.1972236626793884
user_232,content_800,7,1,1,1,55,0.9118294545370452
user_227,content_3088,9,1,1,1,224,0.9084420177034148
user_635,content_272,1,3,2,0,277,0.821952755894378
user_399,content_1880,3,1,0,1,256,0.6590187153774648
user_688,content_4504,9,3,2,0,101,0.5896429013339856
user_860,content_2181,1,0,0,1,270,0.622713533811309
user_921,content_1161,2,4,1,0,109,0.12186882851307101
user_339,content_1988,8,2,0,2,128,0.49323761047531145
user_184,content_1391,5,2,0,0,188,0.03667526838743129
user_952,content_114,1,4,2,0,199,0.04539353116064471
user_369,content_3617,9,1,2,1,286,0.20568112594324595
user_992,content_3457,2,3,2,1,47,0.516432252097643
user_131,content_2632,5,3,1,2,67,0.6061903941177459
user_822,content_4457,6,2,1,0,6,0.6357662295487171
user_45,content_1843,3,4,2,0,18,0.8374636524774867
user_957,content_2225,6,2,1,1,214,0.7231440442735628
user_796,content_708,9,0,0,0,187,0.9397334225441177
user_520,content_3255,9,4,2,1,299,0.31017904547130914
user_589,content_4452,7,1,0,0,188,0.8614664384111834
user_944,content_801,6,0,0,2,203,0.42305946250287063
user_807,content_4754,1,1,0,2,50,0.4866765316488394
user_614,content_4551,7,2,0,2,173,0.9853723792023642
user_684,content_4845,1,0,1,2,98,0.9823113212949857
user_432,content_590,9,4,2,0,298,0.1728160957242909
user_938,content_4221,7,0,1,2,172,0.6401166162427139
user_603,content_1616,7,4,2,1,254,0.6555964334417885
user_916,content_4608,4,2,0,1,267,0.8099037802696413
user_567,content_404,9,4,2,1,148,0.7983633876771301
user_476,content_3380,8,4,0,0,236,0.6109437231966753
user_402,content_4782,6,0,0,2,121,0.4824911747476289
user_981,content_903,4,0,2,2,106,0.572838027183422
user_869,content_3848,8,2,1,2,17,0.7791369227242089
user_907,content_3696,6,4,2,1,151,0.14148560305777247
user_690,content_1846,3,4,2,1,203,0.6428861381646767
user_723,content_2984,1,1,0,1,156,0.6732782459344792
user_106,content_3662,7,4,0,2,12,0.5564204421462978
user_698,content_258,6,2,2,0,192,0.7681653748244611
user_944,content_3586,6,2,2,1,64,0.714613821766459
user_270,content_4290,9,2,0,0,61,0.6274270265806868
user_138,content_4331,5,4,1,1,156,0.6246115879657004
user_739,content_689,7,3,0,1,107,0.7964053020823102
user_285,content_2508,3,0,0,2,196,0.6827105325485299
user_810,content_3628,6,1,2,0,293,0.7119185125020783
user_489,content_2781,7,1,1,1,265,0.5473428096005755
user_83,content_3842,1,2,1,0,175,0.9292074803491714
user_596,content_726,6,2,2,0,65,0.7456523185815945
user_540,content_1282,3,3,1,0,10,0.26019521978335414
user_74,content_135,1,1,2,2,217,0.591942720523449
user_663,content_2324,5,2,2,1,7,0.5161800664960462
user_790,content_4886,3,0,0,0,225,0.6169901943051025
user_336,content_2626,8,1,1,1,218,0.04654275798917917
user_646,content_2044,7,3,0,0,151,0.9808525139662534
user_597,content_151,2,0,2,2,251,0.7804782946749426
user_470,content_370,1,1,0,0,48,0.8230372746863255
user_386,content_2590,1,0,0,2,247,0.6369909398809277
user_688,content_3895,4,3,2,0,223,0.6950886517113327
user_122,content_4952,1,4,2,0,222,0.25958341072909696
user_945,content_4884,8,3,1,1,53,0.7896006271732618
user_992,content_1656,9,4,2,0,209,0.3209654908793933
user_407,content_2202,9,1,2,0,45,0.8751438947633451
user_305,content_3949,8,0,2,0,255,0.08643808418761834
user_66,content_4479,5,1,1,1,187,0.6383092921085158
user_945,content_1299,1,2,2,1,282,0.17981334011202166
user_207,content_2627,7,1,1,1,168,0.43820845500254657
user_356,content_3685,3,4,0,1,178,0.9857409016311249
user_187,content_2833,5,1,1,2,288,0.49874999122738595
user_455,content_1851,6,3,2,1,45,0.08203918561737145
user_568,content_4939,6,2,2,0,261,0.3936427502302553
user_634,content_2406,1,0,2,2,280,0.525448853360803
user_790,content_1586,5,4,1,2,65,0.2986783491164936
user_117,content_2763,7,3,2,1,47,0.7147168328776801
user_477,content_1966,7,1,2,0,298,0.2682998314035355
user_691,content_1872,4,2,1,1,13,0.6404163987755102
user_253,content_4473,7,0,0,0,115,0.8169246929176468
user_981,content_4305,5,2,2,2,74,0.3951669389382598
user_188,content_2825,8,3,1,2,142,0.831677371935493
user_891,content_51,5,1,0,2,16,0.6655744440644743
user_930,content_3298,9,3,2,1,183,0.09404048759558303
user_139,content_662,1,1,2,0,13,0.14752554597870882
user_687,content_909,6,1,2,1,231,0.15703467656397818
user_879,content_3004,1,1,0,2,286,0.3281285130411502
user_548,content_507,9,1,0,2,266,0.47618989675333334
user_758,content_3337,2,1,2,1,143,0.4176151430569357
user_27,content_2498,8,0,2,1,97,0.23596795792176994
user_978,content_206,9,4,1,0,13,0.34696986547382447
user_869,content_72,3,0,0,1,28,0.22258359527818772
user_172,content_6,1,0,2,0,95,0.7777125314726299
user_747,content_1382,8,4,2,2,173,0.9310972774995864
user_85,content_2670,1,4,2,1,58,0.6050833802812118
user_681,content_2402,6,1,1,0,203,0.2906937554523489
user_374,content_4691,9,3,0,2,76,0.07324945159990404
user_792,content_3970,3,2,0,2,146,0.4099609112916446
user_457,content_3855,4,2,1,2,159,0.7932897974650858
user_150,content_4623,5,2,0,2,238,0.6786725537737972
user_158,content_699,2,0,0,2,211,0.7730211086088641
user_923,content_131,6,1,1,2,95,0.172864570170838
user_126,content_3805,5,3,2,0,121,0.9525893967405817
user_974,content_823,7,4,1,0,275,0.15282190535845597
user_31,content_1227,6,3,0,1,147,0.5769234653732546
user_113,content_2860,2,1,2,0,38,0.08294138934810702
user_506,content_1207,8,1,2,1,55,0.0467305064049055
user_604,content_857,3,2,0,0,20,0.8040325902915673
user_6,content_1129,8,3,1,1,154,0.4097200645404556
user_600,content_2193,9,2,2,1,253,0.25807351559996383
user_956,content_2914,7,0,0,0,81,0.1708191188626762
user_937,content_4087,7,1,1,2,207,0.8489453944001238
user_48,content_537,2,1,2,2,291,0.1459809282401462
user_139,content_4596,8,0,1,1,241,0.13536892318854532
user_115,content_257,3,2,0,2,251,0.45167048551686173
user_413,content_930,2,4,2,0,250,0.009886134738367747
user_168,content_1088,7,1,0,0,65,0.2117136872687454
user_889,content_2374,5,3,2,1,50,0.21803271233716404
user_162,content_3303,5,3,2,2,215,0.6406310376182948
user_459,content_373,7,0,0,1,178,0.033977517131070556
user_592,content_3956,2,0,1,2,223,0.7155488846203812
user_139,content_846,4,2,0,1,108,0.24658459312330028
user_145,content_695,6,4,2,2,182,0.7968667794339719
user_878,content_4438,4,0,0,1,296,0.33084273689042787
user_686,content_2793,7,3,1,2,90,0.3020599676068939
user_496,content_3463,1,1,1,1,114,0.5173281713209711
user_883,content_4783,4,3,1,2,200,0.6489786310386165
user_861,content_3240,1,2,0,1,29,0.5212821101624662
user_392,content_3912,3,0,0,1,91,0.7139203057790892
user_792,content_4855,1,4,2,2,216,0.33302539525058583
user_135,content_734,5,1,1,1,202,0.9096868550620414
user_271,content_731,9,1,0,2,154,0.7875805554579747
user_759,content_3303,2,3,2,1,141,0.3573661989062825
user_48,content_3396,4,3,2,0,7,0.38216118237355434
user_617,content_717,8,2,0,0,77,0.7212278875559811
user_157,content_4216,8,0,0,2,83,0.828802722407012
user_14,content_4488,6,3,1,1,159,0.38997717587163216
user_692,content_3321,5,0,0,0,279,0.6351298078180627
user_826,content_3800,2,0,0,2,59,0.10674556417102787
user_638,content_2020,3,3,1,2,87,0.09113705603243583
user_136,content_1883,1,3,0,0,123,0.8737963881462606
user_336,content_1603,3,3,2,0,131,0.011401298101150092
user_222,content_3463,8,0,2,1,68,0.24306837432676864
user_678,content_2791,4,4,1,0,132,0.7525732036217203
user_27,content_1672,6,1,0,0,28,0.35961557559545854
user_374,content_1652,4,1,2,0,47,0.5527242833791262
user_632,content_494,8,4,2,0,40,0.812939824665209
user_446,content_2233,5,3,2,0,15,0.8569144832188866
user_989,content_81,7,1,2,1,180,0.9882582480906853
user_251,content_1095,1,4,1,2,169,0.6286168589699672
user_626,content_4627,1,3,2,0,146,0.47576880201389415
user_241,content_107,2,2,2,2,29,0.2584067813680202
user_711,content_3085,7,4,2,2,174,0.903047963185404
user_677,content_4207,9,4,1,1,292,0.012252510168215158
user_972,content_2727,2,4,0,1,67,0.1736350066896475
user_832,content_1584,1,3,1,1,200,0.4171145637130156
user_968,content_2302,2,2,0,2,62,0.6829945295889596
user_449,content_760,9,3,0,2,120,0.5381555347243838
user_119,content_3812,9,4,1,0,206,0.8773909808694844
user_587,content_4536,5,1,2,1,55,0.2114042112850958
user_82,content_43,1,1,2,1,218,0.6929005735090764
user_733,content_123,2,4,0,2,11,0.6638381647358036
user_34,content_3275,3,3,2,1,183,0.009497610905601972
user_323,content_3090,2,2,2,2,22,0.1539492919508274
user_445,content_1157,8,1,0,0,144,0.23463618565937583
user_523,content_3312,4,2,1,0,135,0.3127520312498504
user_867,content_1928,9,1,2,1,284,0.8952081594385495
user_365,content_3717,4,4,0,0,161,0.036582405438967514
user_167,content_3912,7,3,2,0,63,0.7886575094597695
user_847,content_3688,3,3,1,2,209,0.30582574898345594
user_268,content_4723,4,2,0,0,7,0.8546514218772407
user_564,content_587,3,4,2,2,207,0.522399392949192
user_300,content_87,2,0,1,1,200,0.6984755765194318
user_649,content_224,8,2,0,2,113,0.34305807470292093
user_236,content_2331,9,0,0,2,66,0.12944068918928398
user_579,content_1062,7,0,0,2,110,0.21994250425896733
user_819,content_2796,2,1,2,1,271,0.5576005070600071
user_947,content_4916,2,4,2,1,165,0.2179443536385075
user_269,content_4973,4,1,1,2,123,0.9616565487898563
user_216,content_1122,6,2,0,2,262,0.4590319399099515
user_344,content_4760,4,3,1,0,26,0.8849343920686162
user_929,content_2950,4,3,2,0,205,0.7905746881097203
user_581,content_2830,1,4,0,0,142,0.7036131024399094
user_878,content_3673,5,0,1,0,31,0.9323842009199378
user_889,content_3426,8,4,0,0,197,0.6671355254416732
user_560,content_577,2,4,1,2,207,0.6715487945057
user_411,content_3233,7,2,0,1,61,0.03356732003763152
user_366,content_1516,5,3,0,2,79,0.0679049341004192
user_97,content_1245,3,2,0,0,295,0.8038742821614115
user_501,content_4940,6,0,0,0,9,0.11062360704004848
user_477,content_1211,4,1,2,0,114,0.5014910535064586
user_333,content_1253,5,0,2,2,110,0.9137571083690694
user_429,content_2197,5,0,1,2,86,0.5601515064784409
user_947,content_3612,7,1,2,1,138,0.5973020092203204
user_455,content_4222,3,0,2,0,56,0.26086725480233863
user_539,content_1859,4,4,0,2,72,0.8837643532742442
user_626,content_24,6,3,2,0,6,0.8197060337131683
user_520,content_3997,7,1,0,1,66,0.23251029542896207
user_247,content_4845,6,2,2,1,8,0.029155277787191736
user_289,content_2886,9,3,0,1,294,0.38363065068687896
user_95,content_2609,9,3,1,2,69,0.4570891107413523
user_555,content_1946,4,2,0,0,274,0.4819467944980167
user_147,content_3952,4,2,2,1,144,0.06970577853382676
user_50,content_1061,5,1,1,1,46,0.2386670110684227
user_106,content_3498,2,0,0,0,285,0.1498873713524942
user_521,content_166,1,4,1,1,123,0.8709812284416646
user_191,content_2445,1,1,1,0,165,0.955720148003923
user_949,content_2115,8,3,2,0,181,0.653585399659682
user_153,content_3404,2,4,2,2,284,0.722829801623534
user_820,content_55,1,1,2,1,140,0.5879429234327166
user_912,content_2413,2,4,0,1,43,0.43612458087483175
user_581,content_4279,2,4,0,1,186,0.35302240515709227
user_652,content_1330,3,3,0,2,41,0.13712652573035355
user_134,content_4292,1,0,1,0,38,0.484208934074969
user_950,content_124,2,0,1,1,69,0.3471173002217024
user_45,content_4032,2,0,2,2,43,0.38597066699511395
user_458,content_1519,8,1,1,2,136,0.25219918514513273
user_525,content_1951,5,3,2,0,180,0.24786593037684312
user_732,content_1941,1,1,0,1,174,0.024427986037511062
user_522,content_767,2,0,1,2,108,0.11630646982745108
user_394,content_1523,9,3,1,0,274,0.9625306374498164
user_336,content_1438,3,2,2,1,117,0.5940816856793265
user_518,content_4411,5,2,2,1,213,0.383799876616302
user_282,content_4819,3,3,1,0,33,0.42271413142914016
user_809,content_3106,3,2,2,2,155,0.03349355365742179
user_282,content_519,5,1,2,1,249,0.13332520480240384
user_852,content_4835,7,1,2,0,281,0.5926126321446654
user_772,content_385,6,0,0,0,60,0.6028138775710327
user_492,content_235,3,2,0,0,187,0.29786763070559663
